11187,iw9_s2_ch_pmc_infil_solo_knife_kill_extract,,PMC_S2/INFIL_SOLO_KNIFE_KILL_EXTRACT_DESC,150000,,0,,,british,,,,,8395,,EXTRACT,,,,,,,,0,target
11188,iw9_s2_ch_pmc_extract_encrypted_hdd,PMC_S2/EXTRACT_ENCRYPTED_HDD_NAME,PMC_S2/EXTRACT_ENCRYPTED_HDD_DESC,10,,15000,,PMC_S2/EXTRACT_ENCRYPTED_HDD_DETAIL_DESC,british,,,,,8567,,EXTRACT,,,,,154,,,0,target
11189,iw9_s2_ch_pmc_dog_tag_backpack_extract,PMC_S2/DOG_TAG_BACKPACK_EXTRACT_NAME,PMC_S2/DOG_TAG_BACKPACK_EXTRACT_DESC,1,,15000,,PMC_S2/DOG_TAG_BACKPACK_EXTRACT_DETAIL_DESC,british,,,,,,,,,,,,116,,,0,target
11190,iw9_s2_ch_pmc_kill_wheelson_speedrun,PMC_S2/KILL_WHEELSON_SPEEDRUN_NAME,PMC_S2/KILL_WHEELSON_SPEEDRUN_DESC,1,3951,15000,,PMC_S2/KILL_WHEELSON_SPEEDRUN_DETAIL_DESC,british,,,,,,,,,,45000,,,,,0,startend
11191,iw9_s2_ch_pmc_sealion_breaker_story,PMC_S2/SEALION_BREAKER_STORY_NAME,,3,15455,30000,,PMC_S2/SEALION_BREAKER_STORY_DETAIL_DESC,british,,,,11192|11193|11194,,,,,,,,,,,0,compound_set
11192,iw9_s2_ch_pmc_sealion_breaker_story_locate,,PMC_S2/SEALION_BREAKER_STORY_LOCATE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11193,iw9_s2_ch_pmc_sealion_breaker_story_reroute,,PMC_S2/SEALION_BREAKER_STORY_REROUTE_DESC,1,,0,,,british,,9,,,,,,,,,IW9_START_MATCH_EVENT,,,,0,target_with_reset
11194,iw9_s2_ch_pmc_sealion_breaker_story_extract,,PMC_S2/SEALION_BREAKER_STORY_EXTRACT_DESC,1,,0,,,british,,,,,19241,,EXTRACT,,,,,,,,0,target
11195,iw9_s2_ch_pmc_kill_counter_bosses,PMC_S2/KILL_COUNTER_BOSSES_NAME,,3,20879,20000,,PMC_S2/KILL_COUNTER_BOSSES_DETAIL_DESC,british,,,,11196|11197|11198,,,,,,,,,,,0,compound_set
11196,iw9_s2_ch_pmc_kill_counter_bosses_trapper,,PMC_S2/KILL_COUNTER_BOSSES_TRAPPER_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11197,iw9_s2_ch_pmc_kill_counter_bosses_chemist,,PMC_S2/KILL_COUNTER_BOSSES_CHEMIST_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11198,iw9_s2_ch_pmc_kill_counter_bosses_chopper,,PMC_S2/KILL_COUNTER_BOSSES_CHOPPER_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11199,iw9_s2_ch_pmc_kill_players_single_match,PMC_S2/KILL_PLAYERS_SINGLE_MATCH_NAME,PMC_S2/KILL_PLAYERS_SINGLE_MATCH_DESC,1,,20000,,PMC_S2/KILL_PLAYERS_SINGLE_MATCH_DETAIL_DESC,british,,15,,,,,,,,,IW9_START_MATCH_EVENT,160,,,0,target_with_reset
11200,iw9_s2_ch_pmc_biolabs_kill_extract,PMC_S2/BIOLABS_KILL_EXTRACT_NAME,,3,,5000,,PMC_S2/BIOLABS_KILL_EXTRACT_DETAIL_DESC,british,,,,11201|11202|11203,,,,,,,,164,,,0,compound_set
11201,iw9_s2_ch_pmc_biolabs_kill_extract_armored,,PMC_S2/BIOLABS_KILL_EXTRACT_ARMORED_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11202,iw9_s2_ch_pmc_biolabs_kill_extract_players,,PMC_S2/BIOLABS_KILL_EXTRACT_PLAYERS_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11203,iw9_s2_ch_pmc_biolabs_kill_extract_exfil,,PMC_S2/BIOLABS_KILL_EXTRACT_EXFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11204,iw9_s2_ch_pmc_locked_item_extract,PMC_S2/LOCKED_ITEM_EXTRACT_NAME,PMC_S2/LOCKED_ITEM_EXTRACT_DESC,1,,5000,,PMC_S2/LOCKED_ITEM_EXTRACT_DETAIL_DESC,british,,,,,,,,,,,,168,,,0,target
11207,iw9_s2_ch_pmc_exfil_streak,PMC_S2/EXFIL_STREAK_NAME,PMC_S2/EXFIL_STREAK_DESC,1,3951,20000,,PMC_S2/EXFIL_STREAK_DETAIL_DESC,british,,10,,,,,,,,,IW9_EXTRACT_FAILED_EVENT,,,,0,target_with_reset
11208,iw9_s2_ch_pmc_extract_biolabs_intel,PMC_S2/EXTRACT_BIOLABS_INTEL_NAME,,3,,20000,,PMC_S2/EXTRACT_BIOLABS_INTEL_DETAIL_DESC,british,,,,11209|11210|11211,,,,,,,,55,,,0,compound_set
11209,iw9_s2_ch_pmc_extract_biolabs_intel_green,,PMC_S2/EXTRACT_BIOLABS_INTEL_GREEN_DESC,1,,0,,,british,,,,,19218,,EXTRACT,,,,,,,,0,target
11210,iw9_s2_ch_pmc_extract_biolabs_intel_red,,PMC_S2/EXTRACT_BIOLABS_INTEL_RED_DESC,1,,0,,,british,,,,,19219,,EXTRACT,,,,,,,,0,target
11211,iw9_s2_ch_pmc_extract_biolabs_intel_blue,,PMC_S2/EXTRACT_BIOLABS_INTEL_BLUE_DESC,1,,0,,,british,,,,,19220,,EXTRACT,,,,,,,,0,target
11212,iw9_s2_ch_pmc_extract_rare_items,PMC_S2/EXTRACT_RARE_ITEMS_NAME,,3,,20000,,PMC_S2/EXTRACT_RARE_ITEMS_DETAIL_DESC,british,,,,11213|11214|11215,,,,,,,,119,,,0,compound_set
11213,iw9_s2_ch_pmc_extract_rare_items_bars,,PMC_S2/EXTRACT_RARE_ITEMS_BARS_DESC,13,,0,,,british,,,,,13355,,EXTRACT,,,,,,,,0,target
11214,iw9_s2_ch_pmc_extract_rare_items_skulls,,PMC_S2/EXTRACT_RARE_ITEMS_SKULLS_DESC,8,,0,,,british,,,,,8619,,EXTRACT,,,,,,,,0,target
11215,iw9_s2_ch_pmc_extract_rare_items_gpus,,PMC_S2/EXTRACT_RARE_ITEMS_GPUS_DESC,5,,0,,,british,,,,,15415,,EXTRACT,,,,,,,,0,target
11216,iw9_s2_ch_pmc_map_weapon_case_extraction,PMC_S2/MAP_WEAPON_CASE_EXTRACTION_NAME,,3,,20000,,PMC_S2/MAP_WEAPON_CASE_EXTRACTION_DETAIL_DESC,british,,,,11217|11218|11219,,,,,,,IW9_DEATH_EVENT,116,,,0,compound_set
11217,iw9_s2_ch_pmc_map_weapon_case_extraction_saba,,PMC_S2/MAP_WEAPON_CASE_EXTRACTION_SABA_DESC,1,,0,,,british,,,,,,17,EXTRACT,,,,,,,,0,target
11218,iw9_s2_ch_pmc_map_weapon_case_extraction_biolabs,,PMC_S2/MAP_WEAPON_CASE_EXTRACTION_BIOLABS_DESC,1,,0,,,british,,,,,,17,EXTRACT,,,,,,,,0,target
11219,iw9_s2_ch_pmc_map_weapon_case_extraction_sealion,,PMC_S2/MAP_WEAPON_CASE_EXTRACTION_SEALION_DESC,1,,0,,,british,,,,,,17,EXTRACT,,,,,,,,0,target
11220,iw9_s2_ch_pmc_hdd_upload_story,PMC_S2/HDD_UPLOAD_STORY_NAME,,3,19491,40000,,PMC_S2/HDD_UPLOAD_STORY_DETAIL_DESC,british,,,,11221|11222|11223,,,,,,,,,,,0,compound_set
11221,iw9_s2_ch_pmc_hdd_upload_story_extract,,PMC_S2/HDD_UPLOAD_STORY_EXTRACT_DESC,1,,0,,,british,,,,,19241,,LOOT|STARTING_LOADOUT,,,,,,,,0,target
11222,iw9_s2_ch_pmc_hdd_upload_story_decrypt,,PMC_S2/HDD_UPLOAD_STORY_DECRYPT_DESC,1,,0,,,british,,,,,21648,,LOOT,,,,,,,,0,target
11223,iw9_s2_ch_pmc_hdd_upload_story_upload,,PMC_S2/HDD_UPLOAD_STORY_UPLOAD_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11391,iw9_s2_ch_pmc_extract_misc_items,PMC_S2/EXTRACT_MISC_ITEMS_NAME,,3,,5000,,PMC_S2/EXTRACT_MISC_ITEMS_DETAIL_DESC,british,,,,11392|11393|11394,,,,,,,,2,,,0,compound_set
11392,iw9_s2_ch_pmc_extract_misc_items_cream,,PMC_S2/EXTRACT_MISC_ITEMS_CREAM_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11393,iw9_s2_ch_pmc_extract_misc_items_ifak,,PMC_S2/EXTRACT_MISC_ITEMS_IFAK_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11394,iw9_s2_ch_pmc_extract_misc_items_docs,,PMC_S2/EXTRACT_MISC_ITEMS_DOCS_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11395,iw9_s2_ch_pmc_extract_biolabs_dogtags,PMC_S2/EXTRACT_BIOLABS_DOGTAGS_NAME,PMC_S2/EXTRACT_BIOLABS_DOGTAGS_DESC,1,6516,20000,,PMC_S2/EXTRACT_BIOLABS_DOGTAGS_DETAIL_DESC,british,,9,,,,16,EXTRACT,,,,IW9_START_MATCH_EVENT,,,,0,target_with_reset
11396,iw9_s2_ch_pmc_acquire_cash_exfil,PMC_S2/ACQUIRE_CASH_EXFIL_NAME,,3,,5000,white_lotus|10,PMC_S2/ACQUIRE_CASH_EXFIL_DETAIL_DESC,british,,,,11397|11398|11399,,,,,,,,34,,,0,compound_set
11397,iw9_s2_ch_pmc_acquire_cash_exfil_cache,,PMC_S2/ACQUIRE_CASH_EXFIL_CACHE_DESC,1,,0,,,british,,,,,,,LOOT,,,,,,,,0,target
11398,iw9_s2_ch_pmc_acquire_cash_exfil_loot,,PMC_S2/ACQUIRE_CASH_EXFIL_LOOT_DESC,10000,,0,,,british,,,,,,7,LOOT,,,,,,,,0,target
11399,iw9_s2_ch_pmc_acquire_cash_exfil_exfil,,PMC_S2/ACQUIRE_CASH_EXFIL_EXFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11400,iw9_s2_ch_pmc_boss_weapon_kills,PMC_S2/BOSS_WEAPON_KILLS_NAME,,2,11943,20000,,PMC_S2/BOSS_WEAPON_KILLS_DETAIL_DESC,british,,,,11401|11402,,,,,,,,,,,0,compound_set
11401,iw9_s2_ch_pmc_boss_weapon_kills_jugg,,PMC_S2/BOSS_WEAPON_KILLS_JUGG_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11402,iw9_s2_ch_pmc_boss_weapon_kills_velikan,,PMC_S2/BOSS_WEAPON_KILLS_ALT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
11509,iw9_s2_ch_pmc_kill_wheelson_no_damage,PMC_S2/KILL_WHEELSON_NO_DAMAGE_NAME,PMC_S2/KILL_WHEELSON_NO_DAMAGE_DESC,1,,5000,,PMC_S2/KILL_WHEELSON_NO_DAMAGE_DETAIL_DESC,british,,,,,,,,,,,,81,,,0,startend
11720,iw9_ch_extract_weapons_case_extract_sealion_base,,PMC/EXTRACT_WEAPONS_CASE_EXTRACT_DESC,1|2|3|4|5|6|7,11878|10345|6260|12516|14947|10135|20196,10000|10000|10000|10000|10000|10000|10000,,,,,,,,20798,,EXTRACT,,,,,,,,0,multitarget
11721,iw9_ch_extract_weapons_case_extract_sealion_repeat,,PMC/EXTRACT_WEAPONS_CASE_EXTRACT_DESC,1,,20000,,,,,,,,20798,,EXTRACT,,,,,,,,0,target
12298,iw9_s4_ch_pmc_welcome_to_delta,PMC_S4/WELCOME_TO_DELTA_NAME,,3,,5000,phalanx|100,PMC_S4/WELCOME_TO_DELTA_DESC,british,,,,12307|12363|12309,,,,,,,,199,,,0,compound_set
12363,iw9_s4_ch_pmc_welcome_to_delta_pickup,,PMC_S4/WELCOME_TO_DELTA_PICKUP_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
12307,iw9_s4_ch_pmc_welcome_to_delta_activate,,PMC_S4/WELCOME_TO_DELTA_ACTIVATE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
12309,iw9_s4_ch_pmc_welcome_to_delta_kill,,PMC_S4/WELCOME_TO_DELTA_KILL_DESC,3,,0,,,british,,,,,,,,,,,,,,,0,target
12385,iw9_s4_ch_pmc_ready_to_rock,PMC_S4/READY_TO_ROCK_NAME,,3,,5000,phalanx|100,PMC_S4/READY_TO_ROCK_DESC,british,,,,12386|12387|12388,,,,,,,,191,,,0,compound_set
12386,iw9_s4_ch_pmc_ready_to_rock_vest,,PMC_S4/READY_TO_ROCK_VEST_DESC,1,,0,,,british,,,,,8410,,LOOT,,,,,,,,0,target
12387,iw9_s4_ch_pmc_ready_to_rock_bag,,PMC_S4/READY_TO_ROCK_BAG_DESC,1,,0,,,british,,,,,8545,,LOOT,,,,,,,,0,target
12388,iw9_s4_ch_pmc_ready_to_rock_kit,,PMC_S4/READY_TO_ROCK_KIT_DESC,1,,0,,,british,,,,,8548,,LOOT,,,,,,,,0,target
12389,iw9_s4_ch_pmc_basic_training,PMC_S4/BASIC_TRAINING_NAME,,3,3945,7500,phalanx|200,PMC_S4/BASIC_TRAINING_DESC,british,,,,12390|12391|12392,,,,,,,,,,,0,compound_set
12390,iw9_s4_ch_pmc_basic_training_upright,,PMC_S4/BASIC_TRAINING_UPRIGHT_DESC,25,,0,,,british,,,,,,,,,,,,,,,0,target
12391,iw9_s4_ch_pmc_basic_training_crouching,,PMC_S4/BASIC_TRAINING_CROUCHING_DESC,25,,0,,,british,,,,,,,,,,,,,,,0,target
12392,iw9_s4_ch_pmc_basic_training_diving,,PMC_S4/BASIC_TRAINING_DIVING_DESC,25,,0,,,british,,,,,,,,,,,,,,,0,target
12395,iw9_s4_ch_pmc_cross_town,PMC_S4/CROSS_TOWN_NAME,,2,,5000,phalanx|100,PMC_S4/CROSS_TOWN_DESC,british,,,,13614|13615,,,,,,,IW9_START_MATCH_EVENT,200,,,0,compound_set
12396,iw9_s4_ch_pmc_smugglers_run,PMC_S4/SMUGGLERS_RUN_NAME,,3,29770,10000,phalanx|200,PMC_S4/SMUGGLERS_RUN_DESC,british,,,,12399|12397|12398,,,,,,,IW9_START_MATCH_EVENT,,,,0,compound_set
12397,iw9_s4_ch_pmc_smugglers_run_extract,,PMC_S4/SMUGGLERS_RUN_KILL_DESC,10,,0,,,british,,,,,,,,,,,,,,,0,target
12398,iw9_s4_ch_pmc_smugglers_run_infil,,PMC_S4/SMUGGLERS_RUN_EXFIL_DESC,1,,0,,,british,,,,,,,EXFIL,14657|18320|18321|21391|23413|24134|24259|24399|24400|26908|26980|29762|32456|32703|32704|33840|33948,iw9_loot_id,,,,,,0,target
12399,iw9_s4_ch_pmc_smugglers_run_drop,,PMC_S4/SMUGGLERS_RUN_DROP_DESC,3,,0,,,british,,,,,,,DEAD_DROP,14657|18320|18321|21391|23413|24134|24259|24399|24400|26908|26980|29762|32456|32703|32704|33840|33948,iw9_loot_id,,,,,,0,target
12431,iw9_s4_ch_pmc_like_follow_subscribe,PMC_S4/LIKE_FOLLOW_SUBSCRIBE_NAME,,2,,7500,phalanx|200,PMC_S4/LIKE_FOLLOW_SUBSCRIBE_DESC,british,,,,12432|12433,,,,,,,,202,,,0,compound_set
12432,iw9_s4_ch_pmc_like_follow_subscribe_place,,PMC_S4/LIKE_FOLLOW_SUBSCRIBE_PLACE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
12433,iw9_s4_ch_pmc_like_follow_subscribe_mark,,PMC_S4/LIKE_FOLLOW_SUBSCRIBE_MARK_DESC,10,,0,,,british,,,,,,,,,,,,,,,0,target
13013,iw9_s3_ch_pmc_redacted_1_upgraded_arsenal,PMC_S3/REDACTED_1_UPGRADED_ARSENAL_NAME,,3,,5000,,PMC_S3/REDACTED_1_UPGRADED_ARSENAL_DETAIL_DESC,british,,,,13098|13099|13100,,,,,,,,105,,,0,compound_set
13098,iw9_s3_ch_pmc_redacted_1_upgraded_arsenal_attach,,PMC_S3/REDACTED_1_UPGRADED_ARSENAL_ATTACH_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13099,iw9_s3_ch_pmc_redacted_1_upgraded_arsenal_kill,,PMC_S3/REDACTED_1_UPGRADED_ARSENAL_KILL_DESC,9,,0,,,british,,,,,,,,,,,,,,,0,target
13100,iw9_s3_ch_pmc_redacted_1_upgraded_arsenal_extract,,PMC_S3/REDACTED_1_UPGRADED_ARSENAL_EXTRACT_DESC,1,,0,,,british,,2,,,,,,,,,IW9_START_MATCH_EVENT,,,,0,target_with_reset
13017,iw9_s3_ch_pmc_redacted_1_dealmaker,PMC_S3/REDACTED_1_DEALMAKER_NAME,,2,,5000,,PMC_S3/REDACTED_1_DEALMAKER_DETAIL_DESC,british,,,,13101|13102,,,,,,,,83,,,0,compound_set
13101,iw9_s3_ch_pmc_redacted_1_dealmaker_collect,,PMC_S3/REDACTED_1_DEALMAKER_COLLECT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13102,iw9_s3_ch_pmc_redacted_1_dealmaker_barter,,PMC_S3/REDACTED_1_DEALMAKER_BARTER_DESC,1,,0,,,british,,,,,24586,,,,,,,,,,0,target
13020,iw9_s3_ch_pmc_redacted_1_cartel_investigation,PMC_S3/REDACTED_1_CARTEL_INVESTIGATION_NAME,,3,3946,5000,,PMC_S3/REDACTED_1_CARTEL_INVESTIGATION_DETAIL_DESC,british,,,,13103|13104|13969,,,,,,,,,,,0,compound_set
13103,iw9_s3_ch_pmc_redacted_1_cartel_investigation_locate,,PMC_S3/REDACTED_1_CARTEL_INVESTIGATION_LOCATE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13104,iw9_s3_ch_pmc_redacted_1_cartel_investigation_kill,,PMC_S3/REDACTED_1_CARTEL_INVESTIGATION_KILL_DESC,5,,0,,,british,,,,,,,,,,,,,,,0,target
13969,iw9_s3_ch_pmc_redacted_1_cartel_investigation_loot,,PMC_S3/REDACTED_1_CARTEL_INVESTIGATION_LOOT_DESC,2,,0,,,british,,,,,26341,,EXTRACT,,,,,,,,0,target
13026,iw9_s3_ch_pmc_redacted_1_calling_card,PMC_S3/REDACTED_1_CALLING_CARD_NAME,,2,,5000,,PMC_S3/REDACTED_1_CALLING_CARD_DETAIL_DESC,british,,,,13107|13108,,,,,,,,176,,,0,compound_set
13107,iw9_s3_ch_pmc_redacted_1_calling_card_extract,,PMC_S3/REDACTED_1_CALLING_CARD_EXTRACT_DESC,3,,0,,,british,,,,,26140,,EXTRACT,,,,,,,,0,target
13108,iw9_s3_ch_pmc_redacted_1_calling_card_kill,,PMC_S3/REDACTED_1_CALLING_CARD_KILL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13031,iw9_s3_ch_pmc_redacted_1_zero_tolerance,PMC_S3/REDACTED_1_ZERO_TOLERANCE_NAME,,3,8765,10000,,PMC_S3/REDACTED_1_ZERO_TOLERANCE_DETAIL_DESC,british,,,,13110|13111|13112,,,,,,,,,,,0,compound_set
13110,iw9_s3_ch_pmc_redacted_1_zero_tolerance_infiltrate,,PMC_S3/REDACTED_1_ZERO_TOLERANCE_INFILTRATE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13111,iw9_s3_ch_pmc_redacted_1_zero_tolerance_photograph,,PMC_S3/REDACTED_1_ZERO_TOLERANCE_PHOTOGRAPH_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13112,iw9_s3_ch_pmc_redacted_1_zero_tolerance_extract,,PMC_S3/REDACTED_1_ZERO_TOLERANCE_EXTRACT_DESC,1,,0,,,british,,,,,26338,,EXTRACT,,,,,,,,0,target
13037,iw9_s3_ch_pmc_redacted_2_20_20,PMC_S3/REDACTED_2_20_20_NAME,,3,,7500,,PMC_S3/REDACTED_2_20_20_DETAIL_DESC,british,,,,13114|13115|13116,,,,,,,IW9_START_MATCH_EVENT,160,,,0,compound_set
13114,iw9_s3_ch_pmc_redacted_2_20_20_reflex,,PMC_S3/REDACTED_2_20_20_REFLEX_DESC,7,,0,,,british,,,,,,,,,,,,,,,0,target
13115,iw9_s3_ch_pmc_redacted_2_20_20_acog,,PMC_S3/REDACTED_2_20_20_ACOG_DESC,7,,0,,,british,,,,,,,,,,,,,,,0,target
13116,iw9_s3_ch_pmc_redacted_2_20_20_thermal,,PMC_S3/REDACTED_2_20_20_THERMAL_DESC,7,,0,,,british,,,,,,,,,,,,,,,0,target
13057,iw9_s3_ch_pmc_redacted_2_friendly_fire,PMC_S3/REDACTED_2_FRIENDLY_FIRE_NAME,,2,3942,10000,,PMC_S3/REDACTED_2_FRIENDLY_FIRE_DETAIL_DESC,british,,,,13118|13119,,,,,,,,,,,0,compound_set
13118,iw9_s3_ch_pmc_redacted_2_friendly_fire_pyro,,PMC_S3/REDACTED_2_FRIENDLY_FIRE_PYRO_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13119,iw9_s3_ch_pmc_redacted_2_friendly_fire_firebugs,,PMC_S3/REDACTED_2_FRIENDLY_FIRE_FIREBUGS_DESC,3,,0,,,british,,,,,,,,,,,,,,,0,target
13061,iw9_s3_ch_pmc_redacted_2_dark_water,PMC_S3/REDACTED_2_DARK_WATER_NAME,,3,,7500,,PMC_S3/REDACTED_2_DARK_WATER_DETAIL_DESC,british,,,,13120|13121|13122,,,,,,,,177,,,0,compound_set
13120,iw9_s3_ch_pmc_redacted_2_dark_water_key,,PMC_S3/REDACTED_2_DARK_WATER_KEY_DESC,1,,0,,,british,,,,,23806,,LOOT|STARTING_LOADOUT,,,,,,,,0,target
13121,iw9_s3_ch_pmc_redacted_2_dark_water_cartel,,PMC_S3/REDACTED_2_DARK_WATER_CARTEL_DESC,1,,0,,,british,,,,,,,LOOT|STARTING_LOADOUT,26342|26343|26344,iw9_loot_id,,,,,,0,target
13122,iw9_s3_ch_pmc_redacted_2_dark_water_intel,,PMC_S3/REDACTED_2_DARK_WATER_INTEL_DESC,1,,0,,,british,,,,,26336,,EXTRACT,,,,,,,,0,target
13065,iw9_s3_ch_pmc_redacted_2_fair_fight,PMC_S3/REDACTED_2_FAIR_FIGHT_NAME,,2,,7500,,PMC_S3/REDACTED_2_FAIR_FIGHT_DETAIL_DESC,british,,,,13124|13125,,,,,,,,,,,0,compound_set
13124,iw9_s3_ch_pmc_redacted_2_fair_fight_scavenger_pick,,PMC_S3/REDACTED_2_FAIR_FIGHT_SCAVENGER_PICK_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13125,iw9_s3_ch_pmc_redacted_2_fair_fight_kill,,PMC_S3/REDACTED_2_FAIR_FIGHT_KILL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
14120,iw9_s3_ch_pmc_redacted_2_heavy_chopper,PMC_S3/REDACTED_2_HEAVY_CHOPPER_NAME,,3,3948,7500,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_DETAIL_DESC,british,,,,14121|14122|14123,,,,,,,,,,,0,compound_set
14121,iw9_s3_ch_pmc_redacted_2_heavy_chopper_acquire,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_ACQUIRE_DESC,1,,0,,,british,,,,,23395,,LOOT,,,,,,,,0,target
14122,iw9_s3_ch_pmc_redacted_2_heavy_chopper_refuel,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_REFUEL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
14123,iw9_s3_ch_pmc_redacted_2_heavy_chopper_exfil,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_EXFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
21180,iw9_s5_ch_pmc_acquire_heavy_chopper,PMC_S3/REDACTED_2_HEAVY_CHOPPER_NAME,,3,3978,10000,shadow_company|300,PMC_S5/ACQUIRE_HEAVY_CHOPPER_DETAIL_DESC,british,,,,21181|21182|21183,,,,,,,,,,,0,compound_set
21181,iw9_s5_ch_pmc_acquire_heavy_chopper_acquire,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_ACQUIRE_DESC,1,,0,,,british,,,,,23395,,LOOT,,,,,,,,0,target
21182,iw9_s5_ch_pmc_acquire_heavy_chopper_refuel,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_REFUEL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
21183,iw9_s5_ch_pmc_acquire_heavy_chopper_exfil,,PMC_S3/REDACTED_2_HEAVY_CHOPPER_EXFIL_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13079,iw9_s3_ch_pmc_redacted_3_gear_up,PMC_S3/REDACTED_3_GEAR_UP_NAME,,3,,10000,,PMC_S3/REDACTED_3_GEAR_UP_DETAIL_DESC,british,,,,13133|13783|13784,,,,,,,,124,,,0,compound_set
13133,iw9_s3_ch_pmc_redacted_3_gear_up_operators,,PMC_S3/REDACTED_3_GEAR_UP_OPERATORS_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13783,iw9_s3_ch_pmc_redacted_3_gear_up_operators_2,,PMC_S3/REDACTED_3_GEAR_UP_OPERATORS_2_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13784,iw9_s3_ch_pmc_redacted_3_gear_up_operators_3,,PMC_S3/REDACTED_3_GEAR_UP_OPERATORS_3_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13081,iw9_s3_ch_pmc_redacted_3_noisemaker,PMC_S3/REDACTED_3_NOISEMAKER_NAME,,2,,10000,,PMC_S3/REDACTED_3_NOISEMAKER_DETAIL_DESC,british,,,,13134|13135,,,,,,,,,,,0,compound_set
13134,iw9_s3_ch_pmc_redacted_3_noisemaker_loot,,PMC_S3/REDACTED_3_NOISEMAKER_LOOT_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13135,iw9_s3_ch_pmc_redacted_3_noisemaker_deliver,,PMC_S3/REDACTED_3_NOISEMAKER_DELIVER_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13084,iw9_s3_ch_pmc_redacted_3_lock_pick,PMC_S3/REDACTED_3_LOCK_PICK_NAME,,3,9538,15000,,PMC_S3/REDACTED_3_LOCK_PICK_DETAIL_DESC,british,,,,13136|13137|13138,,,,,,,,,,,0,compound_set
13136,iw9_s3_ch_pmc_redacted_3_lock_pick_barter,,PMC_S3/REDACTED_3_LOCK_PICK_BARTER_DESC,1,,0,,,british,,,,,,,,24138|24139|24140,iw9_loot_id,,,,,,0,target
13137,iw9_s3_ch_pmc_redacted_3_lock_pick_unlock,,PMC_S3/REDACTED_3_LOCK_PICK_UNLOCK_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13138,iw9_s3_ch_pmc_redacted_3_lock_pick_extract,,PMC_S3/REDACTED_3_LOCK_PICK_EXTRACT_DESC,1,,0,,,british,,,,,26337,,EXTRACT,,,,,,,,0,target
13088,iw9_s3_ch_pmc_redacted_3_dry_eyes,PMC_S3/REDACTED_3_DRY_EYES_NAME,,2,,10000,,PMC_S3/REDACTED_3_DRY_EYES_DETAIL_DESC,british,,,,13139|13140,,,,,,,,,,,0,compound_set
13139,iw9_s3_ch_pmc_redacted_3_dry_eyes_upgrade,,PMC_S3/REDACTED_3_DRY_EYES_UPGRADE_DESC,1,,0,,,british,,,,,,,,,,,,,,,0,target
13140,iw9_s3_ch_pmc_redacted_3_dry_eyes_kill,,PMC_S3/REDACTED_3_DRY_EYES_KILL_DESC,10,,0,,,british,,,,,,,,,,,,,,,0,target
13091,iw9_s3_ch_pmc_redacted_3_moving_target,PMC_S3/REDACTED_3_MOVING_TARGET_NAME,,3,15325,10000,,PMC_S3/REDACTED_3_MOVING_TARGET_DETAIL_DESC,british,,,,13141|13142|13968,,,,,,,,,,,0,compound_set
