221,loot_key_biobunker_fortress_worn,special,loot_key_biobunker_fortress,2000,MP_BIOBUNKER/FORTRESS_KEY_NAME_WORN,MP_BIOBUNKER/FORTRESS_KEY_DESC_WORN,hud_icon_loot_keycard_stronghold_01,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,29253,,0,
222,uavStreak_bigmap,killstreak,uav_bigmap,400,KILLSTREAKS/UAV,KILLSTREAKS/UAV_DESC,hud_icon_killstreak_uav,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,37303,,0,
223,uavStreak_bigmap_bonus,killstreak,uav_bigmap,400,KILLSTREAKS/UAV,KILLSTREAKS/UAV_DESC,hud_icon_killstreak_uav,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,37303,,0,
224,br_sv_exfil,secondary_victory,br_sv_exfil,200,SECONDARYVICTORY/EXFIL_TOKEN_TITLE,SECONDARYVICTORY/EXFIL_TOKEN_DESC,hud_icon_shop_personal_exfil,3,SECONDARYVICTORY/EXFIL_TOKEN_SLOT_LABEL,50,,,0,
225,armorPlate,special,armor_plate,150,EQUIPMENT/ARMOR_PLATE_BR,MP_INGAME_ONLY/KIOSK_ITEM_ARMOR_PLATE_DESC,ui_mp_br_loot_icon_health_armor_plates,1,MP_INGAME_ONLY/ITEM_TYPE_HEALTH,50,8372,,0,
226,cymbalMonkey,equipment,equip_monkey_bomb,250,EQUIPMENT/MONKEY_BOMB,EQUIPMENT/MONKEY_BOMB_DESC,jup_hud_icon_equipment_cymbal_monkey,1,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,34964,,0,
227,blackHoleBomb,equipment,equip_blackhole_bomb,250,EQUIPMENT/BLACKHOLE_BOMB,EQUIPMENT/BLACKHOLE_BOMB_DESC,jup_hud_icon_equipment_lt53_kazimir,1,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27311,,0,
228,sentryGun,killstreak,sentry_gun,500,KILLSTREAKS/SENTRY,KILLSTREAKS/SENTRY_DESC,hud_icon_killstreak_sentry,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,27332,,0,
229,gasMaskDurable,special,gas_mask_durable,200,MP/BR_GASMASK_DURABLE,MP/BR_GASMASK_DURABLE_DESC,hud_icon_equipment_gas_mask_durable,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,8590,,0,
230,brloot_plate_carrier_tempered,special,brloot_plate_carrier_tempered,300,MP/TEMPERED_PLATE_CARRIER,,hud_icon_loot_armor_heavy,3,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,24000,,0,
231,brloot_perk_eod_vest_jup,plate_carrier,specialty_eod_vest,300,JUP_PERKS/EOD_VEST,JUP_PERKS/EOD_VEST_DESC,jup_hud_icon_perks_eod_vest,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27396,,0,
232,brloot_perk_compression_carrier_jup,plate_carrier,specialty_compression_carrier,300,JUP_PERKS/COMPRESSION_CARRIER,JUP_PERKS/COMPRESSION_CARRIER_DESC,ui_mp_br_loot_icon_health_armor_satchel,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27397,,0,
233,brloot_perk_ghost_camo_jup,plate_carrier,specialty_ghost_camo,300,JUP_PERKS/GHOST_CAMO,JUP_PERKS/GHOST_CAMO_DESC,jup_hud_icon_perks_ghost_camo,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27398,,0,
234,brloot_plate_carrier_3_medic,plate_carrier,brloot_plate_carrier_3_medic,400,MP/BR_PLATE_CARRIER_3_REVIVE,MP_BR_INGAME/BR_PLATE_CARRIER_3_REVIVE_DESC,ui_icon_dmz_loot_armor_medic,1,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,30,23990,,0,
235,brloot_perk_rhino_rig_jup,plate_carrier,specialty_rhino_rig,300,JUP_PERKS/RHINO_RIG,JUP_PERKS/RHINO_RIG_DESC,jup_hud_icon_perks_rhino_rig,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27399,,0,
236,brloot_perk_cct_vest_jup,plate_carrier,specialty_cct_vest,300,JUP_PERKS/CCT_VEST,JUP_PERKS/CCT_VEST_DESC,jup_hud_icon_cct_vest_rig,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,32225,,0,
237,brloot_perk_aegis_vest_jup,plate_carrier,specialty_aegis_vest,300,JUP_PERKS/AEGIS_VEST,JUP_PERKS/AEGIS_VEST_DESC,hud_icon_fieldupgrade_hardened_armor,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,32226,,0,
238,brloot_perk_dex_gloves_jup,gloves,specialty_dex_gloves,300,PERKS/DEX_GLOVES,JUP_PERKS/DEX_GLOVES_DESC,jup_hud_icon_perks_dexterity_gloves,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27373,,0,
239,brloot_perk_scavenger_plus_jup,gloves,specialty_scavenger_plus,300,JUP_PERKS/SCAVENGER_POUCH,PERKS/DESC_SCAVENGER,jup_hud_icon_perks_scavenger_plus,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,9212,,0,
240,brloot_perk_silicon_gloves_jup,gloves,specialty_silicon_gloves,300,JUP_PERKS/SILICON_GLOVES,JUP_PERKS/SILICON_GLOVES_DESC,jup_hud_icon_perks_dexterity_gloves,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27381,,0,
241,brloot_perk_custom_gloves_jup,gloves,specialty_custom_gloves,300,JUP_PERKS/CUSTOM_GLOVES,JUP_PERKS/CUSTOM_GLOVES_DESC,jup_hud_icon_perks_custom_gloves,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27383,,0,
242,brloot_perk_tac_gloves_jup,gloves,specialty_tac_gloves,300,PERKS/TAC_GLOVES,PERKS/TAC_GLOVES_DESC,jup_hud_icon_perks_tac_gloves,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27374,,0,
243,brloot_perk_marksman_gloves_jup,gloves,specialty_marksman_gloves,300,JUP_PERKS/MARKSMAN_GLOVES,JUP_PERKS/MARKSMAN_GLOVES_DESC,jup_hud_icon_perks_marksman_gloves,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,32227,,0,
244,brloot_perk_canvas_sneakers_jup,boots,specialty_canvas_sneakers,300,PERKS/CANVAS_SNEAKERS,JUP_PERKS/CANVAS_SNEAKERS_DESC,jup_hud_icon_perks_canvas_sneakers,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27375,,0,
245,brloot_perk_tac_pads_jup,boots,specialty_tac_pads,300,JUP_PERKS/TAC_PADS,JUP_PERKS/TAC_PADS_DESC,jup_hud_icon_perks_ultra_light_boots,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27393,,0,
246,brloot_perk_running_sneakers_jup,boots,specialty_running_sneakers,300,JUP_PERKS/RUNNING_SNEAKERS,JUP_PERKS/RUNNING_SNEAKERS_DESC,jup_hud_icon_perks_ultra_light_boots,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27394,,0,
247,brloot_perk_treadless_boots_jup,boots,specialty_treadless_boots,300,JUP_PERKS/TREADLESS_BOOTS,JUP_PERKS/TREADLESS_BOOTS_DESC,jup_hud_icon_perks_treadless_boots,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,27395,,0,
248,brloot_perk_ultra_light_boots_jup,boots,specialty_ultra_light_boots,300,JUP_PERKS/ULTRA_LIGHT_BOOTS,JUP_PERKS/ULTRA_LIGHT_BOOTS_DEC,jup_hud_icon_perks_ultra_light_boots,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,32228,,0,
249,brloot_perk_stalker_boots_jup,boots,specialty_stalker_boots,300,JUP_PERKS/STALKER_BOOTS,JUP_PERKS/STALKER_BOOTS_DESC,jup_hud_icon_perks_stalker_boots,,MP_INGAME_ONLY/ITEM_TYPE_PERK,50,32229,,0,
250,zombieKeycard,special,loot_key_human_stronghold,100,JUP_OB_ITEM_GENERICS/HUMAN_STRONGHOLD_KEY_NAME,JUP_OB_ITEM_GENERICS/HUMAN_STRONGHOLD_KEY_DESC,jup_hud_icon_loot_keycard_stronghold_zm,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,30559,,0,
251,remote_turret,killstreak,remote_turret,500,KILLSTREAKS/REMOTE_TURRET,KILLSTREAKS/REMOTE_TURRET_DESC,jup_hud_icon_killstreaks_remote_turret,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,27361,,0,
252,guardian,killstreak,lrad,500,KILLSTREAKS/LRAD,KILLSTREAKS/LRAD_DESC,jup_hud_icon_killstreaks_lrad,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,27359,,0,
253,missile_turret,killstreak,missile_turret,500,KILLSTREAKS/MISSILE_TURRET,KILLSTREAKS/MISSILE_TURRET_DESC,jup_hud_icon_killstreaks_sam_turret,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,27356,,0,
254,switchblade_drone,killstreak,switchblade_drone,500,KILLSTREAKS/SWITCHBLADE_DRONE,KILLSTREAKS/SWITCHBLADE_DRONE_DESC,jup_hud_icon_killstreaks_switchblade_drone,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,27504,,0,
255,brloot_offhand_breacherdrone,equipment,equip_breacher_drone,250,EQUIPMENT/BREACHER_DRONE,,jup_hud_icon_equipment_breach_drone,1,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27310,,0,
256,brloot_offhand_thermobaric,equipment,equip_thermobaric_grenade,250,EQUIPMENT/THERMOBARIC_GRENADE,EQUIPMENT/THERMOBARIC_GRENADE_DESC,jup_hud_icon_equipment_thermobaric_grenade,1,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27313,,0,
257,brloot_offhand_tracker,equipment,equip_tracker_grenade,250,EQUIPMENT/TRACKER_GRENADE,EQUIPMENT/TRACKER_GRENADE_DESC,hud_icon_equipment_snapshot,1,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,27307,,0,
258,smokeFactionUnlock,equipment,brloot_offhand_smoke,25,EQUIPMENT/SMOKE,EQUIPMENT/SMOKE_DESC,hud_icon_equipment_smoke,3,MP_INGAME_ONLY/ITEM_TYPE_EQUIPMENT,50,9086,,0,9
259,ob_backpack_medium,special,brloot_backpack_medium,100,SHARED_HINTSTRINGS/BACKPACK_OB_MEDIUM,SHARED_HINTSTRINGS/BACKPACK_OB_MEDIUM_DESC,hud_icon_loot_backpack_medium,3,SHARED_HINTSTRINGS/OB_BACKPACK_UPGRADE,50,8600,,0,
260,ob_backpack_large,special,brloot_backpack_large,100,SHARED_HINTSTRINGS/BACKPACK_OB_LARGE,SHARED_HINTSTRINGS/BACKPACK_OB_LARGE_DESC,hud_icon_loot_backpack_large,3,SHARED_HINTSTRINGS/OB_BACKPACK_UPGRADE,50,8545,,0,
261,ob_turret_trap_circuit,special,obloot_valuable_turret_trap_circuit,100,JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY,JUP_OB_ITEM_GENERICS/TURRET_TRAP_KEY_DESC,jup_ui_icon_turret_circuit_generic,3,MP_INGAME_ONLY/ITEM_TYPE_DEFAULT,50,34339,,0,
262,ob_precision_airstrike,killstreak,precision_airstrike,500,KILLSTREAKS/PRECISION_AIRSTRIKE,KILLSTREAKS/PRECISION_AIRSTRIKE_DESC,hud_icon_killstreak_airstrike,4,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,50,27331,,0,
264,ob_gas_mask,special,gas_mask,100,MP/BR_GASMASK,MP/BR_GASMASK_DESC,hud_icon_equipment_gas_mask,1,MP_BR_INGAME/ITEM_TYPE_GEAR,50,8400,,0,
263,ob_plate_carrier_2,special,brloot_plate_carrier_2,100,MP/BR_PLATE_CARRIER_2,MP_BR_INGAME/BR_PLATE_CARRIER_2_DESC,hud_icon_loot_armor_medium,3,SHARED_HINTSTRINGS/OB_PLATE_CARRIER_UPGRADE,50,8554,,0,
265,ob_plate_carrier_3,special,brloot_plate_carrier_3,100,MP/BR_PLATE_CARRIER_3,MP_BR_INGAME/BR_PLATE_CARRIER_3_DESC,hud_icon_loot_armor_heavy,3,SHARED_HINTSTRINGS/OB_PLATE_CARRIER_UPGRADE,50,8410,,0,
266,dmz_exfil_personal_locked,special,dmz_exfil_personal,200,DMZ/PERSONAL_EXFIL_UNLOCK_TOKEN,DMZ/PERSONAL_EXFIL_UNLOCK_TOKEN_DESC,hud_icon_shop_personal_exfil,3,MP_BR_INGAME/ITEM_TYPE_GEAR,50,24141,,0,0
267,brloot_perkpack_airman_jup,perkpackage,brloot_perkpack_airman_jup,350,PERKS/PERK_PACKAGE_BR_AIRMAN_JUP,PERKS/PERK_PACKAGE_BR_AIRMAN_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38162,,0,
268,brloot_perkpack_backer_jup,perkpackage,brloot_perkpack_backer_jup,350,PERKS/PERK_PACKAGE_BR_BACKER_JUP,PERKS/PERK_PACKAGE_BR_BACKER_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38163,,0,
269,brloot_perkpack_commander_jup,perkpackage,brloot_perkpack_commander_jup,350,PERKS/PERK_PACKAGE_BR_COMMANDER_JUP,PERKS/PERK_PACKAGE_BR_COMMANDER_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38164,,0,
270,brloot_perkpack_corporal_jup,perkpackage,brloot_perkpack_corporal_jup,350,PERKS/PERK_PACKAGE_BR_CORPORAL_JUP,PERKS/PERK_PACKAGE_BR_CORPORAL_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38165,,0,
271,brloot_perkpack_deputy_jup,perkpackage,brloot_perkpack_deputy_jup,350,PERKS/PERK_PACKAGE_BR_DEPUTY_JUP,PERKS/PERK_PACKAGE_BR_DEPUTY_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38166,,0,
272,brloot_perkpack_driller_jup,perkpackage,brloot_perkpack_driller_jup,350,PERKS/PERK_PACKAGE_BR_DRILLER_JUP,PERKS/PERK_PACKAGE_BR_DRILLER_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38167,,0,
273,brloot_perkpack_huntsman_jup,perkpackage,brloot_perkpack_huntsman_jup,350,PERKS/PERK_PACKAGE_BR_HUNTSMAN_JUP,PERKS/PERK_PACKAGE_BR_HUNTSMAN_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38168,,0,
274,brloot_perkpack_legionnaire_jup,perkpackage,brloot_perkpack_legionnaire_jup,350,PERKS/PERK_PACKAGE_BR_LEGIONNAIRE_JUP,PERKS/PERK_PACKAGE_BR_BACKER_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38169,,0,
275,brloot_perkpack_marauder_jup,perkpackage,brloot_perkpack_marauder_jup,350,PERKS/PERK_PACKAGE_BR_MARAUDER_JUP,PERKS/PERK_PACKAGE_BR_MARAUDER_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38170,,0,
276,brloot_perkpack_resistor_jup,perkpackage,brloot_perkpack_resistor_jup,350,PERKS/PERK_PACKAGE_BR_RESISTOR_JUP,PERKS/PERK_PACKAGE_BR_RESISTOR_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38172,,0,
277,brloot_perkpack_stuntman_jup,perkpackage,brloot_perkpack_stuntman_jup,350,PERKS/PERK_PACKAGE_BR_STUNTMAN_JUP,PERKS/PERK_PACKAGE_BR_STUNTMAN_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38173,,0,
278,brloot_perkpack_technician_jup,perkpackage,brloot_perkpack_technician_jup,350,PERKS/PERK_PACKAGE_BR_TECHNICIAN_JUP,PERKS/PERK_PACKAGE_BR_TECHNICIAN_DESC_JUP,hud_icon_loot_perk_pack,7,MP_BR_INGAME/ITEM_TYPE_PERK_PACKAGE,50,38171,,0,
279,loot_key_mrap,special,loot_key_mrap,20000,MP_DMZ_LOCKS/MRAP_KEY_NAME,MP_DMZ_LOCKS/MRAP_KEY_DESC,hud_icon_loot_key_04,3,MP_BR_INGAME/ITEM_TYPE_KEY,50,36061,,0,
280,veh9_mil_lnd_mrap,special,veh9_mil_lnd_mrap,2000,MP_BR_INGAME/MRAP_SPAWN,MP_BR_INGAME/MRAP_SPAWN_DESC,hud_icon_vehicle_mrap,1,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,36063,,0,
281vehicleUpgradeGrenadeTurret,special,vehicle_upgrade_turret,200,MP_BR_INGAME/VEHICLE_UPGRADE_TURRET,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_UPGRADE_TURRET_DESC,ui_mp_br_loot_icon_truckwar_turret,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,,0,
282,vehicleUpgradeSmoke,special,vehicle_upgrade_smoke,200,MP_BR_INGAME/VEHICLE_UPGRADE_SMOKE,MP_BR_INGAME/KIOSK_ITEM_VEHICLE_UPGRADE_SMOKE_DESC,ui_mp_br_loot_icon_truckwar_smoke,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,50,,,0,
283,ob_clusterSpike,killstreak,cluster_spike,330,KILLSTREAKS/CLUSTER_SPIKE,KILLSTREAKS/CLUSTER_SPIKE_DESC,hud_icon_killstreak_clusterspike,4,MP_INGAME_ONLY/ITEM_TYPE_KILLSTREAK,50,27327,,0,
284,vehicleUpgradeEngine,special,vehicle_upgrade_engine,300,MP_BR_INGAME/VEHICLE_UPGRADE_ENGINE,MP_BR_INGAME/VEHICLE_UPGRADE_ENGINE_DESC,hud_icon_truck_wars_engine,5,MP_BR_INGAME/ITEM_TYPE_VEHICLE,30,,,0,
