0,truckWarB,,armorBundle,,,,gasMask,,,,tomaStrike,,,,precisionAirstrike,,,,uavStreak,,,,scramblerDrone,,,,ammoDrop,,,,reviveToken,,,,teamReviver,,,,armorDrop,,,,supplyDrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1,truckWar,,vehicleRefillTrophy,,,,vehicleRepair,,,,vehicleReplace,,,,armorBundle,,,,gasMask,,,,tomaStrike,,,,precisionAirstrike,,,,uavStreak,,,,scramblerDrone,,,,ammoDrop,,,,reviveToken,,,,teamReviver,,,,armorDrop,,,,supplyDrop,,,,vehicleUpgradeArmor,,,,vehicleUpgradeTrophy,,,,vehicleUpgradeUAV,,,,vehicleUpgradeBarrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2,core,,armor,100,,,armor_plate_instant,,,,assaultDrone,300,,,uavStreak,400,,,airdrop,400,,,scramblerDrone,500,,,clusterSpike,750,,,precisionAirstrike,800,,,cruisePredator,800,,,airdropMultiple,800,,,fuelAirstrike,1000,,,pacSentry,1000,,,directionalUAV,1250,,,hoverJet,1500,,,autoDrone,1500,,,chopperGunner,2250,,,gunshipStreak,2500,,,juggStreak,2750,,,cranked,300,,,specialty_strategist,,,,specialty_surveillance,,,,specialty_guerrilla,,,,specialty_tune_up,,,,specialty_restock,,,,specialty_hustle,,,,specialty_tactical_recon,,,specialty_tac_resist,,,specialty_heavy_metal,,,specialty_scavenger_plus,,,specialty_extra_shrapnel,,,specialty_covert_ops,,,specialty_eod,,,specialty_huntmaster,,,specialty_warhead,,,specialty_quick_fix,,,specialty_hardline,,,specialty_third_person,,,specialty_extra_shrapnel,,,specialty_covert_ops,,,super_tac_cover,,,super_recon_drone,,,super_ammo_drop,,,super_trophy,,,super_deadsilence,,,super_tac_insert,,,super_tac_camera,,,super_suppression_rounds,,,super_sonar_pulse,,,super_emp_pulse,,,super_battlerage,,,super_stimpistol,,,super_sound_veil,,,super_blastshield_drop,,,super_weapon_drop,,,super_armor_drop,,,,0,,,,,
64,br_shopInventory_31,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
65,br_shopInventory_32,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
66,br_shopInventory_33,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
67,br_shopInventory_34,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
68,br_shopInventory_35,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
69,br_shopInventory_36,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
70,br_shopInventory_37,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
71,br_shopInventory_38,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
72,br_shopInventory_39,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
73,br_shopInventory_40,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
74,br_shopInventory_41,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
75,br_shopInventory_42,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
76,br_shopInventory_43,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
77,br_shopInventory_44,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
78,br_shopInventory_45,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
79,br_shopInventory_46,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
80,br_shopInventory_47,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
81,br_shopInventory_48,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
82,br_shopInventory_49,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
83,br_shopInventory_50,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
84,br_shopInventory_51,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
85,br_shopInventory_52,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
86,br_shopInventory_53,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
87,br_shopInventory_54,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,clusterSpike,400,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,brloot_perkpack_airman_jup,350,,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
